,InvoiceNo
C545825,1
581458,1
C536622,1
C567357,1
552768,1
C557300,1
C560414,1
549150,1
C541823,1
565304,1
550491,1
C562086,1
580361,1
549514,1
C562796,1
564564,1
539638,1
554647,1
537999,1
558743,1
561805,1
549950,1
570226,1
577137,1
539759,1
557501,1
554681,1
561361,1
C537413,1
559658,1
539108,1
561249,1
561674,1
567208,1
C558359,1
546393,1
580601,1
569929,1
536792,1
C562845,1
574860,1
576877,1
C545452,1
C543758,1
559187,1
C559467,1
543267,1
547950,1
576843,1
C547228,1
549167,1
537432,1
554024,1
568404,1
539500,1
546558,1
C546783,1
578267,1
572690,1
566574,1
537810,1
550758,1
560573,1
568079,1
C577731,1
C557381,1
541243,1
550948,1
575720,1
568214,1
549342,1
C541603,1
561812,1
C578282,1
556725,1
572869,1
C568579,1
549332,1
549345,1
567129,1
C563602,1
558889,1
548204,1
543035,1
C547859,1
C576194,1
564076,1
C550511,1
544348,1
C557061,1
557940,1
556046,1
579452,1
559603,1
573978,1
C559675,1
572518,1
557597,1
575696,1
C566958,1
578738,1
555534,1
C540171,1
567188,1
573884,1
C552719,1
546673,1
548682,1
551736,1
C538726,1
C564257,1
578841,1
558365,1
567060,1
560037,1
575338,1
C566565,1
573488,1
537009,1
C538122,1
552538,1
C548609,1
C559744,1
566080,1
C541964,1
554023,1
C564996,1
C574488,1
C537314,1
548098,1
547501,1
547959,1
557767,1
539582,1
560730,1
542594,1
C538755,1
C549827,1
C578257,1
C544300,1
C550363,1
546756,1
C544432,1
C579931,1
539081,1
573327,1
C566944,1
538058,1
542414,1
549268,1
576766,1
539592,1
C563224,1
C558438,1
C567950,1
545564,1
566573,1
C542644,1
560087,1
554791,1
C581071,1
C536758,1
566711,1
566977,1
562650,1
C548009,1
571042,1
573196,1
567921,1
577780,1
564633,1
551990,1
556099,1
C575670,1
C546777,1
C569969,1
C538703,1
565057,1
561216,1
573307,1
552717,1
560114,1
C554334,1
564916,1
561499,1
542570,1
546775,1
538885,1
C574322,1
542784,1
562532,1
573594,1
547332,1
C538804,1
C572022,1
543920,1
C577345,1
C568899,1
C564218,1
C574957,1
C568714,1
C552190,1
562212,1
565680,1
553716,1
C539055,1
572934,1
557806,1
580243,1
558476,1
581136,1
575386,1
C562154,1
C561380,1
556947,1
C542262,1
C540378,1
C552335,1
564574,1
569084,1
556506,1
572468,1
579450,1
569376,1
553155,1
C570471,1
555392,1
571447,1
C566187,1
549149,1
C563222,1
C544897,1
547927,1
567918,1
542531,1
C544570,1
558377,1
565797,1
C562425,1
556933,1
580371,1
C578164,1
567125,1
C570279,1
573490,1
565302,1
553043,1
537363,1
544086,1
C546905,1
548980,1
C555341,1
566924,1
538565,1
553847,1
536616,1
C561793,1
581422,1
C548564,1
538141,1
573261,1
C578122,1
C551140,1
C547309,1
574816,1
C551541,1
C565382,1
552447,1
C555629,1
548889,1
569855,1
540227,1
570185,1
C560243,1
536541,1
549925,1
561492,1
561687,1
C572993,1
C539065,1
561483,1
537870,1
554495,1
544443,1
C541650,1
C571919,1
C549686,1
C565683,1
571109,1
555834,1
C560208,1
537252,1
C570468,1
563106,1
576111,1
571182,1
C547231,1
554262,1
C577073,1
C545867,1
564811,1
546312,1
C567949,1
577307,1
C571634,1
C558525,1
546145,1
C580918,1
580068,1
562215,1
547531,1
C553536,1
566865,1
571688,1
C552718,1
549534,1
C538798,1
C560899,1
565793,1
544430,1
564927,1
567863,1
540251,1
558346,1
561003,1
548221,1
577942,1
551141,1
577045,1
539997,1
C543992,1
540252,1
540012,1
C574031,1
577264,1
549441,1
C554536,1
563254,1
C539573,1
579451,1
C538745,1
C543109,1
C576363,1
577968,1
551530,1
578249,1
568380,1
C553409,1
C571325,1
C547958,1
550153,1
543520,1
C569109,1
544636,1
C551167,1
542915,1
578692,1
564918,1
568085,1
572687,1
556523,1
C580708,1
559879,1
544793,1
558242,1
C572531,1
569098,1
C537630,1
552766,1
545900,1
549146,1
562386,1
C554533,1
565400,1
C538500,1
547524,1
549035,1
C556735,1
C552022,1
571254,1
549011,1
552525,1
570705,1
557137,1
C569113,1
549145,1
C568388,1
548997,1
575910,1
C546893,1
556946,1
554673,1
C543624,1
573498,1
547916,1
557610,1
547528,1
C567187,1
571124,1
C569547,1
556299,1
565492,1
C579758,1
571906,1
571739,1
556306,1
577966,1
577166,1
C571897,1
580580,1
551572,1
C537814,1
548862,1
C581484,1
566493,1
537401,1
C537838,1
561478,1
575721,1
C572119,1
C538704,1
562352,1
571458,1
C561591,1
578671,1
C539302,1
556806,1
543395,1
573254,1
579790,1
548369,1
577797,1
547331,1
C564341,1
580359,1
C539756,1
C566252,1
546240,1
577897,1
580189,1
567695,1
C545639,1
568545,1
C566579,1
576238,1
549165,1
546404,1
578425,1
548515,1
537386,1
556314,1
578337,1
569930,1
570294,1
C563232,1
C579760,1
554078,1
565736,1
549040,1
578268,1
C548174,1
C560987,1
554032,1
575208,1
C549899,1
C566461,1
C540938,1
541519,1
563568,1
C563609,1
559377,1
569235,1
580145,1
551673,1
C538889,1
C562159,1
C564424,1
558203,1
C554873,1
553481,1
571722,1
571256,1
542562,1
557464,1
565935,1
C541589,1
562461,1
551451,1
551691,1
544832,1
539715,1
C541654,1
C581323,1
537010,1
563480,1
C548573,1
561256,1
C554001,1
539989,1
547338,1
C576816,1
C546641,1
546138,1
551664,1
547792,1
548913,1
C563226,1
559319,1
540000,1
573118,1
572072,1
572759,1
555724,1
537194,1
C541261,1
541043,1
541600,1
565371,1
567363,1
C546978,1
565308,1
C559470,1
C573099,1
564859,1
C540790,1
551443,1
547347,1
C541651,1
570702,1
C544507,1
C543388,1
540563,1
572564,1
551243,1
576632,1
C552856,1
C543004,1
C561588,1
560399,1
C547495,1
548205,1
548149,1
C546645,1
549500,1
572700,1
554301,1
549506,1
C561886,1
549029,1
C569549,1
560187,1
C562142,1
576517,1
C565227,1
538247,1
540369,1
C542140,1
C559915,1
544085,1
538004,1
C579871,1
552219,1
547996,1
572998,1
572739,1
556292,1
551692,1
546308,1
C575777,1
575967,1
C546106,1
C567712,1
C562909,1
558451,1
541391,1
560328,1
565042,1
538039,1
C541833,1
C567891,1
580363,1
C558405,1
C543752,1
C546395,1
C538114,1
C563570,1
C548352,1
C566263,1
551460,1
C538720,1
536941,1
C546664,1
548378,1
C538686,1
578525,1
547814,1
C579780,1
543194,1
C542263,1
C545531,1
559604,1
540693,1
537014,1
C555597,1
567133,1
542566,1
579253,1
C555197,1
C562185,1
552340,1
573816,1
556955,1
C575327,1
558917,1
C538794,1
C559992,1
C565799,1
558653,1
C560220,1
579137,1
575704,1
560431,1
558890,1
544078,1
580264,1
C562613,1
571115,1
C569940,1
562937,1
563618,1
552561,1
C538189,1
536765,1
565367,1
576958,1
575415,1
C551512,1
559405,1
539583,1
569420,1
551695,1
576110,1
577068,1
C566613,1
C552030,1
C571678,1
540819,1
543456,1
575882,1
543842,1
561487,1
C567360,1
C550810,1
555838,1
544834,1
C555100,1
560871,1
C574254,1
571830,1
553659,1
576234,1
C576515,1
C574447,1
C543706,1
537761,1
563025,1
C547848,1
555335,1
581231,1
C565390,1
C545884,1
C550454,1
553728,1
545875,1
566028,1
545666,1
567747,1
546307,1
551020,1
554052,1
551446,1
556013,1
548662,1
547557,1
554138,1
549696,1
559378,1
C561464,1
578632,1
554551,1
C567705,1
542391,1
559511,1
546878,1
549132,1
572533,1
C556011,1
578745,1
C555882,1
C579918,1
539441,1
C558037,1
554020,1
569083,1
552227,1
557754,1
C566036,1
549266,1
C563773,1
C549895,1
539585,1
537005,1
C562657,1
564924,1
547560,1
546026,1
C574019,1
542362,1
C556518,1
C563601,1
C557649,1
550660,1
C569370,1
566765,1
C576360,1
C544310,1
C574946,1
545858,1
551669,1
548216,1
C538052,1
C575578,1
554633,1
549459,1
559126,1
C546501,1
545567,1
537230,1
554550,1
555878,1
557800,1
C559808,1
536371,1
C579923,1
C570463,1
573982,1
576299,1
556934,1
C575013,1
579245,1
571610,1
C561606,1
C540385,1
538072,1
C569961,1
C553998,1
570716,1
C579889,1
C560408,1
C549582,1
570518,1
C542257,1
C536816,1
572510,1
573726,1
566964,1
572857,1
558449,1
C566754,1
543827,1
C542991,1
C551949,1
547957,1
C557660,1
C573754,1
C580522,1
C545511,1
546244,1
563597,1
556262,1
546328,1
C539476,1
547804,1
C538699,1
538060,1
C559681,1
C580912,1
577130,1
561491,1
554130,1
549179,1
570710,1
569394,1
580715,1
543460,1
562463,1
C576244,1
573273,1
548173,1
C553508,1
538136,1
546023,1
537027,1
C546559,1
558033,1
561680,1
569388,1
569341,1
C557465,1
C574872,1
547929,1
C556676,1
547025,1
C569251,1
C562110,1
538420,1
C538887,1
C570453,1
567151,1
556012,1
566982,1
553579,1
C566946,1
560421,1
C543042,1
559113,1
566764,1
C546125,1
544331,1
C546234,1
C564942,1
576424,1
581195,1
573933,1
C540381,1
C541691,1
566068,1
C554870,1
C545440,1
C539244,1
555489,1
571199,1
566067,1
C558903,1
540694,1
548641,1
C580174,1
C554339,1
539001,1
553406,1
546736,1
557228,1
C572995,1
536581,1
556817,1
549527,1
540674,1
570112,1
C548647,1
C580767,1
560427,1
548620,1
569541,1
554041,1
555504,1
558624,1
556963,1
549453,1
566476,1
C566753,1
547994,1
C547594,1
550985,1
567353,1
549002,1
573547,1
C545421,1
571043,1
574283,1
C563535,1
538074,1
C546270,1
C568345,1
536998,1
562714,1
566184,1
C538718,1
548385,1
575582,1
C551061,1
538133,1
C558553,1
550952,1
C560860,1
C574248,1
C554523,1
569928,1
543266,1
C538904,1
C578673,1
C570025,1
538158,1
536809,1
C553355,1
C579925,1
537667,1
573005,1
558520,1
548679,1
567058,1
546147,1
548001,1
542909,1
560389,1
572547,1
C549962,1
565296,1
549138,1
561362,1
573077,1
548002,1
567113,1
546245,1
553391,1
578733,1
565372,1
C548731,1
561602,1
573995,1
554967,1
566727,1
551201,1
556691,1
577102,1
551853,1
564928,1
562135,1
C545476,1
C562848,1
569725,1
556315,1
C569952,1
544325,1
C575056,1
C540117,1
558244,1
C554197,1
551735,1
577119,1
C555258,1
567063,1
C569950,1
C545455,1
C569786,1
C546870,1
547336,1
564529,1
556454,1
539218,1
C554793,1
C562515,1
575722,1
C552889,1
568401,1
561543,1
565933,1
C541245,1
537873,1
575505,1
C544584,1
573115,1
C540155,1
C545846,1
547330,1
551523,1
C577354,1
581204,1
542529,1
C542637,1
569480,1
C570573,1
551457,1
547165,1
558453,1
C548488,1
580315,1
549006,1
572692,1
558261,1
C552546,1
C556930,1
560406,1
547948,1
C567655,1
C576921,1
538054,1
581487,1
538128,1
C569974,1
562812,1
580149,1
551704,1
C553558,1
C552936,1
542926,1
580302,1
556122,1
571027,1
560831,1
580976,1
554828,1
548224,1
C552455,1
542418,1
565275,1
558307,1
542553,1
539604,1
557613,1
C552012,1
573230,1
556291,1
C571327,1
570262,1
551447,1
569874,1
C545739,1
C572917,1
C546894,1
C567352,1
569879,1
557847,1
C558128,1
546140,1
551663,1
C562514,1
554149,1
576192,1
544809,1
551701,1
542736,1
557390,1
581207,1
567926,1
569380,1
551586,1
572064,1
544185,1
C543786,1
C570686,1
C555730,1
C577353,1
C572927,1
561501,1
551191,1
567642,1
C562798,1
555098,1
539013,1
C570301,1
576902,1
572516,1
C553511,1
C552024,1
564925,1
575518,1
569378,1
C539114,1
C544417,1
542547,1
C543307,1
566327,1
C559880,1
560717,1
551324,1
C566472,1
C542270,1
C546758,1
569906,1
C547574,1
560411,1
569817,1
556785,1
544605,1
C569908,1
C566216,1
545551,1
536549,1
558730,1
546102,1
558732,1
581234,1
539995,1
C562601,1
548376,1
551697,1
549591,1
C552698,1
C571320,1
537848,1
C549452,1
569873,1
560214,1
C536383,1
551021,1
541505,1
536550,1
C561083,1
573505,1
543545,1
C539566,1
C555421,1
573672,1
C538682,1
C550170,1
556884,1
563359,1
546024,1
572724,1
C551557,1
572691,1
566218,1
C537143,1
554317,1
553216,1
569915,1
554928,1
549498,1
C542244,1
577947,1
C539059,1
546085,1
555620,1
577510,1
C548729,1
537632,1
549684,1
572071,1
548640,1
C579919,1
579469,1
545077,1
C580773,1
558047,1
577611,1
C548471,1
555869,1
559374,1
C562797,1
542415,1
561666,1
569883,1
542965,1
C577349,1
547522,1
538288,1
536521,1
577944,1
542883,1
575716,1
C559531,1
C555908,1
C542714,1
557873,1
551432,1
C574494,1
556310,1
570860,1
C548456,1
550977,1
561673,1
C577386,1
548377,1
544192,1
548394,1
549350,1
567354,1
549009,1
571250,1
C550029,1
549510,1
558446,1
C579924,1
558353,1
548538,1
C567155,1
C537232,1
570489,1
C541117,1
547998,1
570263,1
549850,1
573664,1
C558465,1
C575537,1
C558088,1
566302,1
549159,1
C541787,1
C539832,1
C542421,1
546480,1
551571,1
546551,1
C544415,1
569466,1
C547237,1
543675,1
558308,1
566122,1
C566168,1
572477,1
547991,1
C574902,1
579680,1
538716,1
C566925,1
C558081,1
C575531,1
566761,1
553465,1
548649,1
560199,1
C577163,1
543017,1
569689,1
551424,1
C574527,1
549314,1
539758,1
542561,1
536636,1
554360,1
C555386,1
568052,1
570510,1
567486,1
569854,1
536970,1
578838,1
C539100,1
570874,1
547626,1
561639,1
C575577,1
C542232,1
C555643,1
547391,1
575614,1
C572530,1
566117,1
556831,1
557139,1
C551699,1
570130,1
C540652,1
C557943,1
C557659,1
C554203,1
579731,1
573591,1
544345,1
554284,1
556417,1
546129,1
557880,1
C564487,1
C566626,1
C575666,1
542545,1
C547368,1
556931,1
557416,1
551689,1
C542260,1
C543841,1
552868,1
577111,1
537461,1
546139,1
C556294,1
565858,1
C571625,1
C564571,1
538359,1
550150,1
C541994,1
C539284,1
570248,1
554907,1
553743,1
558560,1
553157,1
544343,1
548402,1
536380,1
578023,1
562609,1
572351,1
552224,1
537453,1
C542639,1
553349,1
555331,1
572740,1
576566,1
569934,1
C550642,1
566766,1
C551947,1
568403,1
C540854,1
C553424,1
576762,1
576673,1
C574999,1
C553518,1
546033,1
C575575,1
552443,1
543552,1
574520,1
551832,1
548736,1
566108,1
C576903,1
565072,1
C577683,1
572325,1
537000,1
567131,1
C554005,1
C571699,1
578431,1
C562884,1
547646,1
568725,1
C565422,1
C543743,1
551425,1
541697,1
551672,1
551146,1
C573766,1
554649,1
547505,1
C574443,1
572684,1
C558901,1
C544049,1
561372,1
C571855,1
542513,1
C565477,1
556033,1
579108,1
551459,1
C561117,1
C537431,1
576415,1
C574496,1
581212,1
C571858,1
C566999,1
C547797,1
C539271,1
558742,1
C568796,1
551186,1
564381,1
579691,1
561683,1
C557060,1
542154,1
569927,1
561536,1
557851,1
545857,1
562946,1
C546907,1
577138,1
547225,1
549935,1
C561681,1
C569993,1
C547675,1
574757,1
551320,1
580382,1
551562,1
C541433,1
561486,1
C545837,1
572890,1
548223,1
576674,1
C575664,1
546112,1
575203,1
552222,1
C552027,1
C562794,1
536589,1
C564949,1
554841,1
539999,1
562385,1
C568832,1
C558061,1
568913,1
568966,1
C545839,1
556444,1
549941,1
541882,1
542582,1
565377,1
C538813,1
C541503,1
C566945,1
549034,1
C541885,1
547597,1
C569982,1
C559252,1
548940,1
C563536,1
C560043,1
C551841,1
554634,1
C575667,1
572898,1
C542860,1
559936,1
573987,1
C578342,1
551694,1
574274,1
C565085,1
571008,1
572879,1
C562793,1
548316,1
562440,1
552223,1
558268,1
559556,1
C541653,1
543385,1
577118,1
542156,1
C553023,1
568548,1
545599,1
571718,1
C550472,1
C542912,1
567127,1
C563197,1
550975,1
C555411,1
540565,1
557430,1
C540895,1
571113,1
551554,1
C554127,1
540173,1
563148,1
569540,1
C560418,1
C539057,1
553745,1
555601,1
C565925,1
560388,1
581408,1
551729,1
542253,1
537410,1
C570487,1
569121,1
C579791,1
577852,1
562787,1
550928,1
C536506,1
560913,1
C579766,1
542514,1
549346,1
558090,1
568081,1
537013,1
561811,1
554128,1
C575650,1
556015,1
C567349,1
543691,1
571932,1
C575055,1
C551712,1
568092,1
C539596,1
542145,1
553400,1
572685,1
C577131,1
C554692,1
539005,1
C555409,1
560658,1
550354,1
557412,1
C562577,1
C554140,1
539721,1
550531,1
569657,1
551165,1
542544,1
548380,1
546130,1
C558726,1
572701,1
C551017,1
549140,1
550198,1
C540271,1
551318,1
C548387,1
569391,1
550982,1
C560643,1
536999,1
546021,1
551580,1
538249,1
564844,1
557108,1
572689,1
553059,1
536584,1
562443,1
542512,1
577361,1
575830,1
560775,1
C577688,1
540029,1
578010,1
C540470,1
572332,1
536369,1
536545,1
545127,1
558663,1
549030,1
C569107,1
C547410,1
569647,1
574041,1
560494,1
547328,1
574246,1
567487,1
562855,1
554868,1
581201,1
552527,1
565798,1
C557646,1
574576,1
565060,1
C537857,1
548619,1
C568677,1
C544560,1
C550009,1
542392,1
574173,1
578232,1
572725,1
573926,1
558306,1
542992,1
539762,1
550980,1
549244,1
538724,1
C558239,1
572920,1
C570854,1
C567916,1
C557773,1
574583,1
581211,1
C555246,1
576302,1
561326,1
C556938,1
C580641,1
C559530,1
C550650,1
548675,1
C577392,1
C541222,1
C566782,1
563452,1
545563,1
C557655,1
544426,1
539688,1
C551265,1
555822,1
578311,1
C540109,1
C571220,1
C550536,1
C541831,1
559828,1
C577075,1
C553560,1
553217,1
C565026,1
C545673,1
C543778,1
575613,1
C558883,1
538061,1
542579,1
563545,1
576835,1
C564340,1
549849,1
550983,1
C538670,1
C560099,1
542552,1
560275,1
575196,1
543163,1
C551348,1
579742,1
559677,1
C552919,1
C562118,1
559166,1
562546,1
C553020,1
580775,1
560200,1
549739,1
541513,1
573590,1
C538121,1
C541704,1
C579186,1
536400,1
C552700,1
554155,1
576426,1
C575142,1
C574548,1
C543052,1
C564971,1
C554874,1
569550,1
542394,1
542505,1
569340,1
572615,1
573495,1
561253,1
579409,1
549717,1
578152,1
573920,1
C560390,1
C563554,1
570712,1
571013,1
540675,1
542884,1
C539661,1
C572546,1
569875,1
C552203,1
C540057,1
C546943,1
C539068,1
559343,1
569393,1
568371,1
C557463,1
C547104,1
C575665,1
569886,1
C575223,1
575038,1
536764,1
543034,1
553018,1
566045,1
C542032,1
C557666,1
563102,1
551553,1
C549897,1
552716,1
C543765,1
568406,1
579563,1
C545672,1
539265,1
542861,1
562261,1
560651,1
559376,1
C574288,1
C560189,1
557227,1
C567355,1
567644,1
C543784,1
562391,1
C551684,1
570265,1
548069,1
562384,1
539729,1
578150,1
566321,1
580745,1
571050,1
542504,1
542510,1
C553801,1
564728,1
541426,1
544152,1
C551999,1
C560436,1
545414,1
550669,1
562919,1
C573765,1
547598,1
C560903,1
C546170,1
573593,1
555751,1
C559345,1
546142,1
C572554,1
C580702,1
549133,1
C545891,1
562428,1
556317,1
C558468,1
C569942,1
536788,1
545433,1
579735,1
C556273,1
C560877,1
567645,1
552789,1
565146,1
549347,1
C566672,1
539994,1
C557521,1
C569916,1
563445,1
545448,1
541108,1
546379,1
C579415,1
579725,1
C539655,1
552056,1
538160,1
C550932,1
C536853,1
549712,1
C564730,1
547698,1
C553840,1
555840,1
580377,1
570520,1
562941,1
C581128,1
C539289,1
543049,1
543738,1
C574344,1
544396,1
558724,1
548643,1
566610,1
577265,1
C545068,1
550460,1
537367,1
C558255,1
580141,1
557332,1
551877,1
580235,1
564644,1
560857,1
554829,1
579688,1
C561682,1
580331,1
C549930,1
579788,1
C559953,1
C559949,1
C542395,1
541246,1
564858,1
550950,1
566916,1
569895,1
569735,1
551700,1
539664,1
C576108,1
553550,1
C581100,1
564382,1
556328,1
574729,1
C563586,1
542558,1
560215,1
556810,1
C550534,1
562945,1
575912,1
554932,1
C564084,1
C573101,1
568893,1
573883,1
568396,1
573494,1
561555,1
C578090,1
C559031,1
C579438,1
543270,1
546827,1
C548607,1
568080,1
564431,1
580718,1
C553486,1
565314,1
579139,1
C580768,1
581115,1
546994,1
551570,1
545219,1
543265,1
546126,1
555490,1
577953,1
C541689,1
548676,1
547700,1
549417,1
C571814,1
C551864,1
C545824,1
C560823,1
546010,1
C542645,1
558305,1
557133,1
567931,1
579947,1
561495,1
549465,1
C553354,1
C574525,1
560600,1
544896,1
C569992,1
C581124,1
571131,1
562350,1
552026,1
576473,1
577546,1
551453,1
559943,1
553729,1
556260,1
C569902,1
567861,1
544438,1
C562030,1
C546623,1
551328,1
560586,1
C564504,1
565069,1
560040,1
565127,1
577144,1
576569,1
548328,1
C568516,1
581107,1
C568573,1
558866,1
573595,1
570403,1
C555239,1
577553,1
559110,1
574708,1
539828,1
540678,1
552275,1
C573024,1
C544553,1
553056,1
555530,1
549328,1
557002,1
C556275,1
537436,1
539749,1
573111,1
C544414,1
C566423,1
C573172,1
C555404,1
550501,1
C574061,1
576411,1
553871,1
556950,1
548245,1
560110,1
574058,1
556885,1
C550609,1
561035,1
567824,1
569111,1
563934,1
556945,1
546828,1
548540,1
C541705,1
C579866,1
C548717,1
562257,1
547673,1
C543620,1
558741,1
537412,1
561333,1
581566,1
C538695,1
572056,1
C578784,1
564709,1
547154,1
C577486,1
553500,1
540549,1
C557059,1
C540030,1
C572187,1
C550177,1
C575157,1
558723,1
578192,1
537017,1
574585,1
C563225,1
C557505,1
C538098,1
C560123,1
549043,1
537450,1
C552339,1
575719,1
541983,1
C566820,1
C570483,1
C574912,1
565086,1
571900,1
546014,1
C554522,1
537631,1
556944,1
561493,1
542155,1
559924,1
C558189,1
576691,1
556319,1
C574512,1
540466,1
C536642,1
C537445,1
561482,1
579429,1
C554136,1
542581,1
579181,1
561500,1
548209,1
557596,1
C546256,1
C564063,1
549177,1
556730,1
C556646,1
C559739,1
C570692,1
C546191,1
540100,1
C550300,1
C539409,1
C565290,1
571010,1
578256,1
C556530,1
544579,1
559314,1
579682,1
577340,1
540024,1
C564276,1
C547852,1
578042,1
558482,1
560917,1
547345,1
560578,1
566316,1
561813,1
C577384,1
C560420,1
C550486,1
564583,1
576358,1
542694,1
C575580,1
543988,1
C540347,1
570417,1
C571440,1
580561,1
549455,1
561282,1
578328,1
C563072,1
C555889,1
C573079,1
C567706,1
564915,1
537836,1
C557895,1
554378,1
C550966,1
C556678,1
C542732,1
C536827,1
C553564,1
546632,1
540778,1
550947,1
569742,1
549135,1
545341,1
C581162,1
C568097,1
569458,1
554017,1
565330,1
C578432,1
552523,1
571686,1
545331,1
547007,1
C569032,1
566323,1
558325,1
581479,1
580990,1
556098,1
573881,1
C537597,1
542556,1
C572747,1
557936,1
572849,1
542361,1
C554691,1
C566784,1
C579431,1
539571,1
577596,1
573919,1
C571862,1
545299,1
C580805,1
576643,1
C567965,1
554318,1
C541416,1
C543835,1
C546325,1
C542095,1
C577815,1
577114,1
538360,1
C562206,1
C581499,1
557600,1
570013,1
549172,1
572875,1
C566752,1
552175,1
C580726,1
575909,1
549458,1
551723,1
553744,1
540452,1
C580392,1
C555529,1
551168,1
539017,1
C553029,1
549137,1
553051,1
C549532,1
553769,1
553398,1
561927,1
568407,1
541840,1
539048,1
569701,1
555402,1
C538702,1
C575047,1
553016,1
573121,1
C569979,1
552220,1
569882,1
536781,1
575175,1
C538971,1
C579905,1
C555338,1
563932,1
544807,1
C573753,1
C577066,1
C566466,1
550800,1
570711,1
C537798,1
C553030,1
C538088,1
571723,1
C544174,1
551581,1
539052,1
C564592,1
544344,1
545185,1
581200,1
549470,1
551454,1
C555265,1
C575044,1
546750,1
C562910,1
539584,1
C560474,1
547966,1
543260,1
581203,1
